frame_id,elapsed_start_seconds,sum_tbt_debt,sum_ttft_debt,selected_budget,predicted_duration_seconds,actual_duration_seconds,prediction_error_seconds,action,selected_template,current_prefill_count,current_decode_count
4255,815.7843926050028,0.0,4.590324430580949,0,0.18002192995193314,0.179505553,-0.0005163769519331285,ZERO,ALL_DECODE:ZERO:requested_0,3,44
4256,815.9638981580028,0.0,4.859582760051126,0,0.18005028723354183,0.178508317,-0.0015419702335418284,ZERO,ALL_DECODE:ZERO:requested_0,3,44
4257,816.1424064750029,0.0,5.127345235523535,0,0.18006042194524416,0.181433545,0.0013731230547558426,ZERO,ALL_DECODE:ZERO:requested_0,3,44
4258,816.3238400200029,0.0,5.399495552963344,0,0.18009423250024123,0.179988211,-0.00010602150024122126,ZERO,ALL_DECODE:ZERO:requested_0,3,44
4259,816.5038282310029,0.0,5.669477869494585,501,0.4419613722984579,0.432311185,-0.009650187298457902,MIXED,ALL_DECODE:P25:requested_501,3,44
4260,816.9361394160029,32.0867685591802,6.158644170040063,0,0.1801488520742021,0.180794102,0.000645249925797925,ZERO,ALL_DECODE:ZERO:requested_0,3,44
4261,817.116933518003,19.906530515290797,6.429835323075096,0,0.1801890596484118,0.180691349,0.0005022893515881921,ZERO,ALL_DECODE:ZERO:requested_0,3,44
4262,817.2976248670029,7.708207944408059,6.700872346618709,0,0.18022847095680658,0.181658985,0.001430514043193415,ZERO,ALL_DECODE:ZERO:requested_0,3,44
4263,817.4792838520029,0.0,6.97336082408394,501,0.4447548929077547,0.439264765,-0.005490127907754716,MIXED,ALL_DECODE:P25:requested_501,3,44
4264,817.9185486170029,33.31059864163399,7.4729574946503305,0,0.18030446659661012,0.180523509,0.00021904240338987968,ZERO,ALL_DECODE:ZERO:requested_0,3,44
4265,818.0990721260029,21.082736233249307,7.743742758215234,0,0.1803426410335675,0.181018567,0.0006759259664324835,ZERO,ALL_DECODE:ZERO:requested_0,3,44
4266,818.2800906930029,8.942004025913775,8.084961789903758,0,0.1803776594383969,0.179205919,-0.0011717404383969066,ZERO,ALL_DECODE:ZERO:requested_0,4,44
4267,818.4592966120028,0.0,8.443373627855038,501,0.4475500213377251,0.442324824,-0.005225197337725085,MIXED,ALL_DECODE:P25:requested_501,4,44
4268,818.9016214360029,33.07986972643994,9.168722798889362,0,0.1798059699555066,0.181142087,0.0013361170444934067,ZERO,ALL_DECODE:ZERO:requested_0,4,43
4269,819.0827635230029,21.23630869667977,9.531006972961919,0,0.17984494287394504,0.18044874,0.0006037971260549613,ZERO,ALL_DECODE:ZERO:requested_0,4,43
4270,819.2632122630029,9.27349198050797,9.891904453006433,0,0.17987911839427806,0.178980975,-0.0008981433942780725,ZERO,ALL_DECODE:ZERO:requested_0,4,43
4271,819.4421932380028,0.0,10.24986640301519,501,0.44699965728696917,0.442572058,-0.004427599286969175,MIXED,ALL_DECODE:P25:requested_501,4,43
4272,819.8847652960028,33.12239397666417,10.975710042075377,0,0.17994029178047416,0.180356324,0.00041603221952585256,ZERO,ALL_DECODE:ZERO:requested_0,4,43
4273,820.0651216200027,21.143681706395,11.336422690095503,1503,0.7849044095123859,0.799346689,0.014442279487614118,MIXED,ALL_DECODE:P75:requested_1503,4,43
4274,820.8644683090027,115.63131221756339,4.954406600604226,0,0.1828364195457004,0.184088482,0.0012520624542995962,ZERO,ALL_DECODE:ZERO:requested_0,2,45
4275,821.0485567910027,104.29453112115152,5.138495082601832,0,0.18287786912970397,0.183343551,0.00046568187029602526,ZERO,ALL_DECODE:ZERO:requested_0,2,45
4276,821.2319003420027,92.82962189405225,5.321838633607069,0,0.1829184471808192,0.181897754,-0.00102069318081921,ZERO,ALL_DECODE:ZERO:requested_0,2,45
4277,821.4137980960028,81.11603557621129,5.50373638757311,0,0.18294576727751508,0.181621145,-0.001324622277515064,ZERO,ALL_DECODE:ZERO:requested_0,2,45
4278,821.5954192410028,69.35487252473831,5.685357532622685,0,0.18296762869383587,0.182369451,-0.0005981776938358829,ZERO,ALL_DECODE:ZERO:requested_0,2,45
4279,821.7777886920028,57.72241809335537,5.867726983603017,0,0.18299972523379798,0.18149676,-0.001502965233797976,ZERO,ALL_DECODE:ZERO:requested_0,2,45
4280,821.9592854520027,45.93986082216725,6.049223743654249,0,0.18301219628230608,0.181640601,-0.0013715952823060706,ZERO,ALL_DECODE:ZERO:requested_0,2,45
4281,822.1409260530028,34.182044197339565,6.230864344672693,0,0.18303701250717047,0.182322795,-0.0007142175071704615,ZERO,ALL_DECODE:ZERO:requested_0,2,45
4282,822.3232488480028,22.541564943734556,6.413187139709873,484,0.4530970306201747,0.450047302,-0.0030497286201747187,MIXED,ALL_DECODE:P25:requested_484,2,45
4283,822.7732961500028,58.55007930402644,6.572892510097817,0,0.18309517423249166,0.182582588,-0.0005125862324916741,ZERO,ALL_DECODE:ZERO:requested_0,2,45
4284,822.9558787380028,46.4149451428093,6.755475098091055,0,0.1831175687868753,0.183386479,0.00026891021312469565,ZERO,ALL_DECODE:ZERO:requested_0,2,45
4285,823.1392652170027,34.42451136978343,6.9388615771298,0,0.18314325207439747,0.181845417,-0.0012978350743974576,ZERO,ALL_DECODE:ZERO:requested_0,2,45
4286,823.3211106340027,22.173792133806273,7.120706994084984,1452,0.7582599193994222,0.798865246,0.04060532660057781,MIXED,ALL_DECODE:MAX:requested_1452,2,45
4287,824.1199758800027,120.96953641460277,0.0,0,0.18500283552178334,0.185523687,0.0005208514782166496,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4288,824.3054995670027,109.36380007257685,0.0,0,0.1850318335733721,0.184410612,-0.0006212215733721049,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4289,824.4899101790027,97.55771022941917,0.0,0,0.18506975521625396,0.183963234,-0.0011065212162539584,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4290,824.6738734130026,85.67109234118834,0.0,0,0.18509509047281478,0.182733981,-0.0023611094728147874,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4291,824.8566073940026,73.56320892064832,0.0,0,0.1851148779998586,0.184645748,-0.0004691299998585974,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4292,825.0412531420026,61.799443560419604,0.0,0,0.18515025875889307,0.183287247,-0.001863011758893085,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4293,825.2245403890025,49.791148025076836,0.0,0,0.185166205858863,0.182822109,-0.0023440968588629985,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4294,825.4073624980025,37.699127649655566,0.0,0,0.18518757415105844,0.184057986,-0.0011295881510584305,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4295,825.5914204840025,25.829565132269636,0.0,0,0.1852083016122759,0.18366208,-0.0015462216122758832,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4296,825.7750825640024,14.256964097730815,0.0,0,0.18523191687504822,0.183707153,-0.0015247638750482129,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4297,825.9587897170024,2.854594406671822,0.0,0,0.18526027145503807,0.185370039,0.00010976754496191954,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4298,826.1441597560024,0.0,0.0,0,0.18530320800895456,0.183678625,-0.0016245830089545443,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4299,826.3278383810024,0.0,0.0,0,0.18532483827831722,0.184525316,-0.0007995222783172273,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4300,826.5123636970023,0.0,0.0,0,0.18535960151328343,0.183687232,-0.0016723695132834226,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4301,826.6960509290024,0.0,0.0,0,0.18538517762884454,0.183817601,-0.001567576628844547,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4302,826.8798685300023,0.0,0.0,0,0.18539342759238467,0.184592788,-0.000800639592384661,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4303,827.0644613180024,0.0,0.0,0,0.18542780445141424,0.183777409,-0.0016503954514142383,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4304,827.2482387270023,0.0,0.0,0,0.18544551829965894,0.183087661,-0.0023578572996589275,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4305,827.4313263880023,0.0,0.0,0,0.18546485543395472,0.184216739,-0.0012481164339547268,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4306,827.6155431270023,0.0,0.0,0,0.18549183540137382,0.183505888,-0.001985947401373811,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,47
4307,827.7990490150023,0.0,0.07818782329559326,0,0.18550992550636247,0.183743793,-0.0017661325063624833,ZERO,ALL_DECODE:ZERO:requested_0,1,47
4308,827.9827928080023,0.0,0.17005971979233436,0,0.18553286392104934,0.183194223,-0.002338640921049351,ZERO,ALL_DECODE:ZERO:requested_0,1,47
4309,828.1659870310023,0.0,0.26165683128056116,0,0.18554053495002823,0.184035858,-0.001504676950028233,ZERO,ALL_DECODE:ZERO:requested_0,1,47
4310,828.3500228890023,0.0,0.35367476026294753,0,0.18556244434426702,0.185237494,-0.0003249503442670221,ZERO,ALL_DECODE:ZERO:requested_0,1,47
4311,828.5352603830023,0.0,0.4462935072660912,157,0.3762839142754098,0.389546904,0.013262989724590224,MIXED,ALL_DECODE:P50:requested_157,1,47
4312,828.9248072870023,26.234817954711616,0.21603771136872219,0,0.18563555963148748,0.186756061,0.001120501368512522,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4313,829.1115633480023,14.344957430381328,0.4027937724095185,0,0.18567964791366712,0.184306499,-0.001373148913667105,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4314,829.2958698470022,1.9945792469661683,0.587100271433906,0,0.18570147762939257,0.18447522,-0.0012262576293925742,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4315,829.4803450670022,0.0,0.7715754914170478,140,0.3674337080686899,0.378311691,0.010877982931310093,MIXED,ALL_DECODE:P25:requested_140,2,46
4316,829.8586567580022,23.609351153019816,0.7054427380216242,0,0.18467271953327244,0.18624073,0.001568010466727554,ZERO,ALL_DECODE:ZERO:requested_0,2,46
4317,830.0448974880022,11.877645471598953,0.8916834680139021,0,0.18471977131464434,0.183530704,-0.0011890673146443542,ZERO,ALL_DECODE:ZERO:requested_0,2,46
4318,830.2284281920022,0.0,1.1257258898121238,0,0.18474322280389005,0.183568512,-0.001174710803890061,ZERO,ALL_DECODE:ZERO:requested_0,3,46
4319,830.4119967040021,0.0,1.401078657859138,0,0.18476970396995238,0.183286526,-0.0014831779699523706,ZERO,ALL_DECODE:ZERO:requested_0,3,46
4320,830.5952832300021,0.0,1.6760084468705048,0,0.1847932347969462,0.183420591,-0.0013726437969462102,ZERO,ALL_DECODE:ZERO:requested_0,3,46
4321,830.7787038210021,0.0,1.9511393333677136,500,0.5017219921115383,0.463253048,-0.03846894411153834,MIXED,ALL_DECODE:P25:requested_500,3,45
4322,831.241956869002,38.38554863235913,0.6872632057329228,0,0.18506496951910834,0.186009465,0.0009444954808916772,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4323,831.427966334002,26.867252335650846,0.8732726707512101,0,0.18509851067410316,0.184313347,-0.0007851636741031676,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4324,831.6122796810021,15.043654802720994,1.0575860177904888,0,0.18512352095057236,0.183805008,-0.0013185129505723647,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4325,831.7960846890021,3.1285562447737902,1.2413910258018932,0,0.18514815837183599,0.184092641,-0.0010555173718359845,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4326,831.9801773300021,0.0,1.4254836667950785,0,0.1851712021881847,0.183348127,-0.0018230751881846974,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4327,832.1635254570022,0.0,1.608831793795578,0,0.18518924977439338,0.183493903,-0.0016953467743933692,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4328,832.3470193600022,0.0,1.7923256968187689,0,0.18521012727097988,0.184208082,-0.0010020452709798844,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4329,832.5312274420022,0.0,1.9765337788539528,0,0.185237103811175,0.183826337,-0.001410766811174996,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4330,832.7150537790022,0.0,2.160360115840338,0,0.18524519706618284,0.184250994,-0.000994203066182836,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4331,832.8993047730022,0.0,2.344611109843716,0,0.18527154541132246,0.18389952,-0.0013720254113224473,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4332,833.0832042930022,0.0,2.528510629866976,0,0.18529578165907684,0.183745712,-0.001550069659076836,ZERO,ALL_DECODE:ZERO:requested_0,2,47
4333,833.2669500050022,0.0,2.775611906979937,0,0.18530589562268096,0.184645893,-0.0006600026226809552,ZERO,ALL_DECODE:ZERO:requested_0,3,47
4334,833.4515958980022,0.0,3.052580746470956,0,0.18533515870743492,0.183874497,-0.0014606617074349182,ZERO,ALL_DECODE:ZERO:requested_0,3,47
4335,833.6354703950022,0.0,3.3283924919941983,0,0.18534502323414254,0.184108434,-0.0012365892341425488,ZERO,ALL_DECODE:ZERO:requested_0,3,47
4336,833.8195788290022,0.0,3.604555143012438,0,0.18536854047582543,0.18456858,-0.0007999604758254231,ZERO,ALL_DECODE:ZERO:requested_0,3,47
4337,834.0041474090023,0.0,3.8814080130232087,0,0.18539597211982772,0.184459091,-0.0009368811198277316,ZERO,ALL_DECODE:ZERO:requested_0,3,47
4338,834.1886065000023,0.0,4.220271208147058,0,0.1854184425260439,0.18452922,-0.000889222526043898,ZERO,ALL_DECODE:ZERO:requested_0,4,47
4339,834.3731357200022,0.0,4.608766961200634,0,0.18544661599097043,0.183902705,-0.0015439109909704263,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4340,834.5570384250022,0.0,5.068523723775759,0,0.18546821407010627,0.184307666,-0.0011605480701062654,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4341,834.7413460910022,0.0,5.529292888850212,0,0.1854894105594609,0.184855669,-0.0006337415594608875,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4342,834.9262017600022,0.0,5.991432061446138,0,0.18551820660816068,0.183668095,-0.001850111608160676,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4343,835.1098698550022,0.0,6.450602298891643,0,0.1855228453728016,0.18461322,-0.0009096253728015924,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4344,835.2944830750022,0.0,6.912135349002672,0,0.18553777500203728,0.184762084,-0.000775691002037282,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4345,835.4792451590022,0.0,7.3740405591069775,0,0.18555684058960834,0.1859422,0.0003853594103916669,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4346,835.6651873590022,0.0,7.838896058992721,0,0.18557939346214225,0.187654704,0.002075310537857755,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4347,835.8528420630022,0.0,8.308032818922545,0,0.18561653022039457,0.184408578,-0.0012079522203945758,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4348,836.0372506410022,0.0,8.76905426400295,0,0.18563609345270726,0.18404341,-0.001592683452707272,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4349,836.2212940510021,0.0,9.229162789006256,0,0.18564790658770725,0.185494007,-0.00015389958770725687,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4350,836.4067880580021,0.0,9.692897806553407,0,0.18567807682178508,0.18413117,-0.0015469068217850712,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4351,836.5909192280021,0.0,10.153225731510208,0,0.18570109608363758,0.184576163,-0.0011249330836375915,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4352,836.7754953910021,0.0,10.614666139035723,0,0.18572018785850164,0.18468738,-0.0010328078585016276,ZERO,ALL_DECODE:ZERO:requested_0,5,47
4353,836.9601827710021,0.0,11.076384588986873,0,0.18335102249693044,0.18286558,-0.00048544249693044383,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4354,837.1430483510021,0.0,11.53354853889137,0,0.18336869839479664,0.183439183,7.048460520336919e-05,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4355,837.3264875340021,0.0,11.992146496368111,0,0.18340201468972506,0.18263998,-0.0007620346897250496,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4356,837.5091275140021,0.0,12.448746446343609,0,0.18343028804520026,0.18282022,-0.0006100680452002516,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4357,837.6919477340022,0.0,12.905796996374153,0,0.1834565094614235,0.182628075,-0.0008284344614234995,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4358,837.8745758090022,0.0,13.362367183753992,0,0.18347958237559156,0.182880685,-0.0005988973755915727,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4359,838.0574564940022,0.0,13.819568896169546,0,0.18350599462316722,0.182967406,-0.0005385886231672188,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4360,838.2404239000022,0.0,14.276987411167244,0,0.18353168931435743,0.183369295,-0.00016239431435743912,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4361,838.4237931950022,0.0,14.73541064874549,0,0.1835567909253356,0.183013181,-0.0005436099253356141,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4362,838.6068063760022,0.0,15.192943601168697,0,0.1835623700577594,0.183538896,-2.347405775940392e-05,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4363,838.7903452720021,0.0,15.651790841102372,0,0.18359320286755162,0.182484363,-0.0011088398675516142,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4364,838.9728296350021,0.0,16.10800174868014,0,0.18361044741760021,0.183434447,-0.0001760004176002139,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4365,839.156264082002,0.0,16.566587866282095,0,0.18362996045827995,0.183609088,-2.087245827994688e-05,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4366,839.3398731700021,0.0,17.0256105861608,0,0.1836514595660967,0.182235082,-0.0014163775660966937,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4367,839.5221082520021,0.0,17.481198291088692,500,0.46608297783110003,0.460928637,-0.005154340831100057,MIXED,ALL_DECODE:P25:requested_500,5,45
4368,839.9830368890022,37.96715466189198,18.52037211262606,0,0.1836939221279634,0.185251479,0.0015575568720365973,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4369,840.1682883680022,26.31242087809369,18.983500810073306,0,0.18373785526795297,0.185477446,0.0017395907320470194,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4370,840.3537658140023,14.698361159535125,19.447194425093326,0,0.18377255422411298,0.185633047,0.0018604927758870127,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4371,840.5393988610023,3.1123096228111535,19.911277042638826,0,0.1838093186554127,0.183332254,-0.0004770646554126956,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4372,840.7227311150023,0.0,20.369607677649324,500,0.4689657217061608,0.463426104,-0.005539617706160793,MIXED,ALL_DECODE:P25:requested_500,5,45
4373,841.1861572190022,38.41669871821068,21.41502516663556,0,0.18386695289155405,0.185268469,0.0014015161084459382,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4374,841.3714256880022,26.7650231346488,21.878196339086088,0,0.18389098999660497,0.183911153,2.016300339502397e-05,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4375,841.5553368410023,14.869030674453825,22.33797422158338,0,0.18391809344433735,0.184323138,0.0004050445556626481,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4376,841.7396599790022,3.047195510007441,22.798782066521625,0,0.18393907754096914,0.183942065,2.9874590308509585e-06,ZERO,ALL_DECODE:ZERO:requested_0,5,45
4377,841.9236020440022,0.0,23.258637229002005,500,0.4719346759581875,0.469415694,-0.002518981958187505,MIXED,ALL_DECODE:P25:requested_500,5,45
4378,842.3930177380022,39.4948249112349,24.47289248054242,0,0.18399619435150044,0.18514687,0.0011506756484995495,ZERO,ALL_DECODE:ZERO:requested_0,6,45
4379,842.5781646080022,27.821261506760493,25.064680837316907,0,0.18403340153792536,0.185118949,0.0010855474620746486,ZERO,ALL_DECODE:ZERO:requested_0,7,45
4380,842.7632835570022,16.14267233409919,25.712597158959603,0,0.1840656096408514,0.183638911,-0.00042669864085140286,ZERO,ALL_DECODE:ZERO:requested_0,7,45
4381,842.9469224680022,4.1976763238199055,26.355333347648617,0,0.18409186382900566,0.183509599,-0.0005822648290056687,ZERO,ALL_DECODE:ZERO:requested_0,7,45
4382,843.1304320670022,0.0,26.997616944183598,500,0.47498957791169516,0.47148983,-0.0034997479116951613,MIXED,ALL_DECODE:P25:requested_500,7,45
4383,843.6019218970022,39.868169400142506,28.534683578197455,0,0.18414335763531078,0.186135225,0.0019918673646892038,ZERO,ALL_DECODE:ZERO:requested_0,7,45
4384,843.7880571220022,28.372509899782017,29.186156865690446,0,0.1841871680142888,0.185356966,0.0011697979857112073,ZERO,ALL_DECODE:ZERO:requested_0,7,45
4385,843.9734140880022,16.73676377744414,29.834906246644987,0,0.18422544334537047,0.184934948,0.000709504654629517,ZERO,ALL_DECODE:ZERO:requested_0,7,45
4386,844.1583490360022,5.025054415455088,30.48217856460631,0,0.18426398129302698,0.183306253,-0.0009577282930269826,ZERO,ALL_DECODE:ZERO:requested_0,7,45
4387,844.3416552890021,0.0,31.12375045027964,500,0.47803736412210845,0.472932589,-0.00510477512210844,MIXED,ALL_DECODE:P25:requested_500,7,45
4388,844.8145878780022,40.12786602135748,32.713908561343246,0,0.18432511121107284,0.185995689,0.0016705777889271523,ZERO,ALL_DECODE:ZERO:requested_0,8,45
4389,845.0005835670022,28.60709004336968,33.45789131738796,2003,1.01920458936851,0.975183978,-0.04402061136850999,MIXED,ALL_DECODE:MAX:requested_2003,8,45
4390,845.9757675450022,159.1402060794644,22.470632793347228,0,0.18808277171547863,0.191096732,0.003013960284521361,ZERO,ALL_DECODE:ZERO:requested_0,6,47
4391,846.1668642770022,148.53761783684604,23.04392298930359,0,0.1881372141287924,0.188688003,0.0005507888712076026,ZERO,ALL_DECODE:ZERO:requested_0,6,47
4392,846.3555522800023,137.5014583754819,23.609986998280853,0,0.1881667333995265,0.188505314,0.00033858060047350924,ZERO,ALL_DECODE:ZERO:requested_0,6,47
4393,846.5440575940023,126.43241489538923,24.17550294027931,0,0.18819399548897733,0.189834439,0.00164044351102266,ZERO,ALL_DECODE:ZERO:requested_0,6,47
4394,846.7338920330023,115.60261391918175,24.745006257342517,0,0.1882386098500649,0.187763263,-0.00047534685006489497,ZERO,ALL_DECODE:ZERO:requested_0,6,47
4395,846.9216552960023,104.40000126021914,25.308296046359807,622,0.5260931555295755,0.533128487,0.007035331470424566,MIXED,ALL_DECODE:FINISH:requested_622,6,47
4396,847.4547837830023,157.6281568170525,19.783068462333176,0,0.18893125185045434,0.190354681,0.0014234291495456575,ZERO,ALL_DECODE:ZERO:requested_0,5,48
4397,847.6451384640023,146.4148368544411,20.258955164958024,0,0.188978201212671,0.188276272,-0.0007019292126710097,ZERO,ALL_DECODE:ZERO:requested_0,5,48
4398,847.8334147360024,134.81077599688433,20.729645845043706,0,0.1890031622989308,0.189471557,0.00046839470106921355,ZERO,ALL_DECODE:ZERO:requested_0,5,48
4399,848.0228862930024,123.43142872001044,21.203324737638468,0,0.1890424137501251,0.189418277,0.0003758632498749026,ZERO,ALL_DECODE:ZERO:requested_0,5,48
4400,848.2123045700024,112.04206479690038,21.676870430150302,0,0.18907686837020263,0.188608258,-0.00046861037020262675,ZERO,ALL_DECODE:ZERO:requested_0,5,48
4401,848.4009128280024,100.66635703900829,22.148391075083055,2000,0.984169323154332,0.989562833,0.005393509845667999,MIXED,ALL_DECODE:MAX:requested_2000,5,48
4402,849.3904756610025,242.66242097178474,5.572637365880023,0,0.19094478073700952,0.19308306,0.0021382792629904834,ZERO,ALL_DECODE:ZERO:requested_0,2,51
4403,849.5835587210025,231.73436848679557,5.765720425854037,0,0.19100397829986704,0.191863999,0.0008600207001329685,ZERO,ALL_DECODE:ZERO:requested_0,2,51
4404,849.7754227200026,220.57225628430024,5.957584424799374,0,0.1910307582413407,0.191299165,0.00026840675865930086,ZERO,ALL_DECODE:ZERO:requested_0,2,51
4405,849.9667218850026,204.80142958345823,6.148883589816346,0,0.18943495081905878,0.190970923,0.001535972180941203,ZERO,ALL_DECODE:ZERO:requested_0,2,50
4406,850.1576928080026,193.70396311744116,6.339854512869446,0,0.18947191405372202,0.190670187,0.0011982729462779729,ZERO,ALL_DECODE:ZERO:requested_0,2,50
4407,850.3483629950026,182.54995827400126,6.530524699872426,0,0.1895072959484611,0.190046168,0.0005388720515388801,ZERO,ALL_DECODE:ZERO:requested_0,2,50
4408,850.5384091630026,171.27863785624504,6.720570867863084,0,0.18953020844152435,0.190859931,0.00132972255847566,ZERO,ALL_DECODE:ZERO:requested_0,2,50
4409,850.7292690940026,160.1603048837278,6.911430798860333,0,0.189568568480043,0.189473046,-9.552248004299213e-05,ZERO,ALL_DECODE:ZERO:requested_0,2,50
4410,850.9187421400026,148.78123752982356,7.100903844850204,0,0.1895921912418247,0.189852631,0.0002604397581753015,ZERO,ALL_DECODE:ZERO:requested_0,2,50
4411,851.1085947710026,137.47353215981275,7.290756475860785,0,0.18963290622700013,0.190937371,0.0013044647729998637,ZERO,ALL_DECODE:ZERO:requested_0,2,50
4412,851.2995321420026,126.36975790653378,7.4816938468539815,0,0.18966230071140167,0.189848951,0.00018665028859832233,ZERO,ALL_DECODE:ZERO:requested_0,2,50
4413,851.4893810930026,115.06136069563217,7.671542797859824,0,0.18968856832468198,0.189756951,6.838267531802944e-05,ZERO,ALL_DECODE:ZERO:requested_0,2,50
4414,851.6791380440027,103.73566748434678,7.861299748863625,0,0.18972554373863143,0.19052732,0.0008017762613685697,ZERO,ALL_DECODE:ZERO:requested_0,2,50
4415,851.8696653640027,92.92977320682257,8.051827068829976,0,0.18975800032979595,0.189892903,0.00013490267020405122,ZERO,ALL_DECODE:ZERO:requested_0,2,50
4416,852.0595582670027,82.35092413984239,8.241719971858497,890,0.6289456448162196,0.640333849,0.011388204183780393,MIXED,ALL_DECODE:MAX:requested_890,2,50
4417,852.6998921160026,160.41769392928109,0.0,0,0.1909333273169674,0.193432677,0.0024993496830325868,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,52
4418,852.8933247930026,149.10422933194786,0.0,0,0.19097995770992676,0.191278652,0.00029869429007323145,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,52
4419,853.0846034450027,137.35995973134413,0.0,0,0.1910210147082975,0.191504877,0.00048386229170249706,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,52
4420,853.2761083220028,125.66093513183296,0.0,0,0.1910659597331662,0.191045724,-2.0235733166201753e-05,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,52
4421,853.4671540460027,113.87007992621511,0.0,0,0.1911014311213828,0.190994651,-0.00010678012138282122,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,52
4422,853.6581486970027,102.0690101259388,0.0,0,0.19114328103636205,0.193190451,0.0020471699636379626,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,52
4423,853.8513391480027,90.70710032852367,0.0,0,0.19120112151787966,0.1911355,-6.562151787964376e-05,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,52
4424,854.0424746480027,79.34420718159527,0.0,0,0.19123753769013008,0.190659577,-0.0005779606901300804,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,52
4425,854.2331342250027,68.90029272809625,0.0,0,0.19126842519765547,0.191018203,-0.0002502221976554697,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,52
