frame_id,plan_id,template_id,batch_kind,prediction_mode,in_support,calibration_source_replayed,calibration_sample_count_before,total_prefill_tokens,total_decode_tokens,total_scheduled_tokens,expected_duration_seconds,conservative_duration_seconds,effective_duration_seconds,actual_duration_seconds,expected_error_seconds_prediction_minus_actual,conservative_error_seconds_prediction_minus_actual,effective_error_seconds_prediction_minus_actual,expected_absolute_error_seconds,conservative_absolute_error_seconds,effective_absolute_error_seconds,conservative_covers_actual,timing_source,selector_reason,controller_reason
589,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13765556306300333,0.13906104145543385,0.13765556306300333,0.136835754,0.0008198090630033295,0.0022252874554338498,0.0008198090630033295,0.0008198090630033295,0.0022252874554338498,0.0008198090630033295,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
590,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.1376512820125223,0.139071374515804,0.1376512820125223,0.137691885,-4.0602987477711405e-05,0.0013794895158039944,-4.0602987477711405e-05,4.0602987477711405e-05,0.0013794895158039944,4.0602987477711405e-05,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
591,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13765739276860703,0.13908170757617416,0.13765739276860703,0.13639556,0.0012618327686070296,0.0026861475761741638,0.0012618327686070296,0.0012618327686070296,0.0026861475761741638,0.0012618327686070296,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
592,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13765261816070976,0.13909204063654432,0.13765261816070976,0.137135818,0.0005168001607097628,0.0019562226365443247,0.0005168001607097628,0.0005168001607097628,0.0019562226365443247,0.0005168001607097628,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
593,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13764687185848012,0.13910237369691447,0.13764687185848012,0.136965019,0.0006818528584801309,0.0021373546969144785,0.0006818528584801309,0.0006818528584801309,0.0021373546969144785,0.0006818528584801309,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
594,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13764735392237887,0.13911270675728463,0.13764735392237887,0.137662781,-1.5427077621144036e-05,0.0014499257572846147,-1.5427077621144036e-05,1.5427077621144036e-05,0.0014499257572846147,1.5427077621144036e-05,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
595,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13765295108874065,0.13912303981765478,0.13765295108874065,0.141501947,-0.0038489959112593397,-0.002378907182345208,-0.0038489959112593397,0.0038489959112593397,0.002378907182345208,0.0038489959112593397,False,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
596,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13766919318215604,0.13914992215241076,0.13766919318215604,0.136626729,0.0010424641821560332,0.0025231931524107576,0.0010424641821560332,0.0010424641821560332,0.0025231931524107576,0.0010424641821560332,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
597,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13766676978473447,0.13916025521278091,0.13766676978473447,0.137692365,-2.5595215265544757e-05,0.0014678902127809035,-2.5595215265544757e-05,2.5595215265544757e-05,0.0014678902127809035,2.5595215265544757e-05,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
598,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13766444861996754,0.13915403899876527,0.13766444861996754,0.137002555,0.0006618936199675463,0.0021514839987652745,0.0006618936199675463,0.0006618936199675463,0.0021514839987652745,0.0006618936199675463,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
599,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13765623440409802,0.13914332883876393,0.13765623440409802,0.137105115,0.0005511194040980216,0.0020382138387639304,0.0005511194040980216,0.0005511194040980216,0.0020382138387639304,0.0005511194040980216,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
600,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13765017511383992,0.13915366189913408,0.13765017511383992,0.136699929,0.0009502461138399254,0.0024537328991340868,0.0009502461138399254,0.0009502461138399254,0.0024537328991340868,0.0009502461138399254,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
601,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.1376437404332547,0.13916399495950424,0.1376437404332547,0.137582428,6.131243325468994e-05,0.0015815669595042325,6.131243325468994e-05,6.131243325468994e-05,0.0015815669595042325,6.131243325468994e-05,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
602,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13765209552638943,0.1391743280198744,0.13765209552638943,0.137269404,0.0003826915263894226,0.0019049240198743822,0.0003826915263894226,0.0003826915263894226,0.0019049240198743822,0.0003826915263894226,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
603,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13766154241852313,0.13918466108024458,0.13766154241852313,0.136339816,0.0013217264185231281,0.0028448450802445735,0.0013217264185231281,0.0013217264185231281,0.0028448450802445735,0.0013217264185231281,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
604,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.1376585732855024,0.1391949941406147,0.1376585732855024,0.141757037,-0.004098463714497597,-0.0025620428593852995,-0.004098463714497597,0.004098463714497597,0.0025620428593852995,0.004098463714497597,False,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
605,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13767101133831852,0.13922637042135638,0.13767101133831852,0.137008203,0.0006628083383185268,0.0022181674213563873,0.0006628083383185268,0.0006628083383185268,0.0022181674213563873,0.0006628083383185268,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
606,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13766222226641087,0.13921566026135504,0.13766222226641087,0.137385292,0.00027693026641087415,0.0018303682613550476,0.00027693026641087415,0.00027693026641087415,0.0018303682613550476,0.00027693026641087415,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
607,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13766307256267118,0.1392259933217252,0.13766307256267118,0.136880074,0.0007829985626711944,0.002345919321725204,0.0007829985626711944,0.0007829985626711944,0.002345919321725204,0.0007829985626711944,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
608,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13766308583069314,0.13923632638209535,0.13766308583069314,0.137563901,9.918483069315531e-05,0.0016724253820953605,9.918483069315531e-05,9.918483069315531e-05,0.0016724253820953605,9.918483069315531e-05,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
609,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13766646595921697,0.1392466594424655,0.13766646595921697,0.137257917,0.00040854895921696444,0.0019887424424654965,0.00040854895921696444,0.00040854895921696444,0.0019887424424654965,0.00040854895921696444,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
610,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.1376637029906384,0.13925699250283566,0.1376637029906384,0.137828382,-0.00016467900936159574,0.0014286105028356588,-0.00016467900936159574,0.00016467900936159574,0.0014286105028356588,0.00016467900936159574,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
611,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.137667735563681,0.1392673255632058,0.137667735563681,0.137341083,0.0003266525636810014,0.00192624256320581,0.0003266525636810014,0.0003266525636810014,0.00192624256320581,0.0003266525636810014,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
612,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.1376664996438482,0.139277658623576,0.1376664996438482,0.137727261,-6.076135615179501e-05,0.0015503976235760053,-6.076135615179501e-05,6.076135615179501e-05,0.0015503976235760053,6.076135615179501e-05,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
613,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13766346720793973,0.1391791141900599,0.13766346720793973,0.140153079,-0.002489611792060281,-0.0009739648099401088,-0.002489611792060281,0.002489611792060281,0.0009739648099401088,0.002489611792060281,False,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
614,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13767815596780286,0.1393193679646878,0.13767815596780286,0.137477277,0.0002008789678028533,0.0018420909646877925,0.0002008789678028533,0.0002008789678028533,0.0018420909646877925,0.0002008789678028533,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
615,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13767260893333247,0.13919978031080024,0.13767260893333247,0.137758638,-8.602906666752008e-05,0.001441142310800253,-8.602906666752008e-05,8.602906666752008e-05,0.001441142310800253,8.602906666752008e-05,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
616,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13648161897883443,0.1380028667882935,0.13648161897883443,0.136563209,-8.15900211655618e-05,0.0014396577882934969,-8.15900211655618e-05,8.15900211655618e-05,0.0014396577882934969,8.15900211655618e-05,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
617,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13649929211390002,0.13801246177292292,0.13649929211390002,0.136311,0.00018829211390003486,0.0017014617729229353,0.00018829211390003486,0.00018829211390003486,0.0017014617729229353,0.00018829211390003486,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
618,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.1365089779880647,0.13802205675755236,0.1365089779880647,0.136503257,5.720988064700228e-06,0.0015187997575523693,5.720988064700228e-06,5.720988064700228e-06,0.0015187997575523693,5.720988064700228e-06,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
619,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13651985281891382,0.1380316517421818,0.13651985281891382,0.137039323,-0.0005194701810861679,0.0009923287421818028,-0.0005194701810861679,0.0005194701810861679,0.0009923287421818028,0.0005194701810861679,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
620,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13652726554638447,0.13804124672681123,0.13652726554638447,0.136598217,-7.09514536155198e-05,0.0014430297268112346,-7.09514536155198e-05,7.09514536155198e-05,0.0014430297268112346,7.09514536155198e-05,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
621,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13653758352256123,0.13805084171144066,0.13653758352256123,0.135951574,0.0005860095225612427,0.002099267711440672,0.0005860095225612427,0.0005860095225612427,0.002099267711440672,0.0005860095225612427,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
622,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13653529740250167,0.1380604366960701,0.13653529740250167,0.138436497,-0.001901199597498321,-0.00037606030392989265,-0.001901199597498321,0.001901199597498321,0.00037606030392989265,0.001901199597498321,False,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
623,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13655655156182198,0.13819995239495722,0.13655655156182198,0.136058279,0.0004982725618219719,0.0021416733949572164,0.0004982725618219719,0.0004982725618219719,0.0021416733949572164,0.0004982725618219719,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
624,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.1365642855954912,0.13820954737958666,0.1365642855954912,0.136831803,-0.00026751740450881023,0.001377744379586654,-0.00026751740450881023,0.00026751740450881023,0.001377744379586654,0.00026751740450881023,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
625,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13656560000858106,0.1382191423642161,0.13656560000858106,0.135456101,0.0011094990085810663,0.0027630413642160956,0.0011094990085810663,0.0011094990085810663,0.0027630413642160956,0.0011094990085810663,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
626,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13657015078634657,0.13822873734884553,0.13657015078634657,0.137443837,-0.0008736862136534407,0.0007849003488455131,-0.0008736862136534407,0.0008736862136534407,0.0007849003488455131,0.0008736862136534407,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
627,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13658700673216698,0.13823833233347496,0.13658700673216698,0.136277832,0.0003091747321669891,0.0019605003334749738,0.0003091747321669891,0.0003091747321669891,0.0019605003334749738,0.0003091747321669891,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
628,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13659682980658214,0.1382479273181044,0.13659682980658214,0.136614442,-1.761219341786524e-05,0.001633485318104394,-1.761219341786524e-05,1.761219341786524e-05,0.001633485318104394,1.761219341786524e-05,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
629,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13660324099276577,0.13825752230273383,0.13660324099276577,0.136785483,-0.0001822420072342401,0.0014720393027338186,-0.0001822420072342401,0.0001822420072342401,0.0014720393027338186,0.0001822420072342401,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
630,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.1366147589547958,0.13826711728736324,0.1366147589547958,0.136172135,0.0004426239547958011,0.0020949822873632395,0.0004426239547958011,0.0004426239547958011,0.0020949822873632395,0.0004426239547958011,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
631,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,13,13,0.13662048153527376,0.13827671227199267,0.13662048153527376,0.13698465,-0.0003641684647262555,0.001292062271992661,-0.0003641684647262555,0.0003641684647262555,0.001292062271992661,0.0003641684647262555,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
632,plan-P20,P20,mixed,INTERPOLATION,True,offline_oof_cold_start,22,407,13,420,0.21693363003166063,0.2605509151105526,0.21693363003166063,0.180513025,0.03642060503166064,0.08003789011055262,0.03642060503166064,0.03642060503166064,0.08003789011055262,0.03642060503166064,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
633,plan-P20,P20,mixed,INTERPOLATION,True,offline_oof_cold_start,23,407,13,420,0.21952625582211097,0.26314354090100295,0.21952625582211097,0.181426692,0.038099563822110966,0.08171684890100295,0.038099563822110966,0.038099563822110966,0.08171684890100295,0.038099563822110966,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
634,plan-P20,P20,mixed,INTERPOLATION,True,offline_oof_cold_start,24,407,13,420,0.2221188816125613,0.2657361666914533,0.2221188816125613,0.182457496,0.0396613856125613,0.08327867069145328,0.0396613856125613,0.0396613856125613,0.08327867069145328,0.0396613856125613,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
635,plan-P20,P20,mixed,INTERPOLATION,True,offline_oof_cold_start,25,407,13,420,0.22471150740301163,0.2683287924819036,0.22471150740301163,0.185063522,0.03964798540301162,0.0832652704819036,0.03964798540301162,0.03964798540301162,0.0832652704819036,0.03964798540301162,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
636,plan-P20,P20,mixed,INTERPOLATION,True,offline_oof_cold_start,26,398,13,411,0.2247975720977364,0.2684148571766284,0.2247975720977364,0.187258459,0.037539113097736415,0.0811563981766284,0.037539113097736415,0.037539113097736415,0.0811563981766284,0.037539113097736415,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
637,plan-P30,P30,mixed,INTERPOLATION,True,offline_oof_cold_start,27,478,13,491,0.25029576038536977,0.2939130454642618,0.25029576038536977,0.227121027,0.023174733385369767,0.06679201846426178,0.023174733385369767,0.023174733385369767,0.06679201846426178,0.023174733385369767,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
638,plan-STOCK,STOCK,mixed,INTERPOLATION,True,offline_oof_cold_start,28,1116,13,1129,0.46548680075335824,0.5091040858322502,0.46548680075335824,0.413768859,0.051717941753358254,0.09533522683225021,0.051717941753358254,0.051717941753358254,0.09533522683225021,0.051717941753358254,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
639,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13953030209509554,0.14118300921001983,0.13953030209509554,0.143073939,-0.0035436369049044736,-0.001890929789980178,-0.0035436369049044736,0.0035436369049044736,0.001890929789980178,0.0035436369049044736,False,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
640,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.1395534749820394,0.14137064177219635,0.1395534749820394,0.139213796,0.00033967898203940416,0.002156845772196353,0.00033967898203940416,0.00033967898203940416,0.002156845772196353,0.00033967898203940416,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
641,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13956314549931617,0.1413809748325665,0.13956314549931617,0.139515093,4.805249931616462e-05,0.0018658818325665016,4.805249931616462e-05,4.805249931616462e-05,0.0018658818325665016,4.805249931616462e-05,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
642,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13957195667075692,0.14139130789293666,0.13957195667075692,0.138591586,0.0009803706707569304,0.002799721892936674,0.0009803706707569304,0.0009803706707569304,0.002799721892936674,0.0009803706707569304,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
643,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13956797579168162,0.14140164095330682,0.13956797579168162,0.138493808,0.001074167791681624,0.0029078329533068215,0.001074167791681624,0.001074167791681624,0.0029078329533068215,0.001074167791681624,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
644,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13956384903834917,0.14141197401367697,0.13956384903834917,0.142099103,-0.0025352539616508296,-0.0006871289863230323,-0.0025352539616508296,0.0025352539616508296,0.0006871289863230323,0.0025352539616508296,False,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
645,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13959423647464458,0.1414911472346022,0.13959423647464458,0.137647358,0.0019468784746445866,0.003843789234602213,0.0019468784746445866,0.0019468784746445866,0.003843789234602213,0.0019468784746445866,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
646,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13960064369353414,0.14150148029497236,0.13960064369353414,0.138205535,0.0013951086935341528,0.0032959452949723744,0.0013951086935341528,0.0013951086935341528,0.0032959452949723744,0.0013951086935341528,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
647,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13959784284965462,0.14151181335534252,0.13959784284965462,0.138203617,0.0013942258496546234,0.0033081963553425187,0.0013942258496546234,0.0013942258496546234,0.0033081963553425187,0.0013942258496546234,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
648,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13959789494110939,0.14152214641571267,0.13959789494110939,0.139359301,0.00023859394110939403,0.002162845415712683,0.00023859394110939403,0.00023859394110939403,0.002162845415712683,0.00023859394110939403,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
649,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.1396060952499317,0.14153247947608283,0.1396060952499317,0.137894574,0.0017115212499317078,0.0036379054760828367,0.0017115212499317078,0.0017115212499317078,0.0036379054760828367,0.0017115212499317078,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
650,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13960569366357337,0.14154281253645298,0.13960569366357337,0.138348817,0.001256876663573353,0.0031939955364529704,0.001256876663573353,0.001256876663573353,0.0031939955364529704,0.001256876663573353,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
651,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.1396101948190384,0.14155314559682314,0.1396101948190384,0.138095455,0.0015147398190384076,0.003457690596823132,0.0015147398190384076,0.0015147398190384076,0.003457690596823132,0.0015147398190384076,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
652,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13961168281957356,0.14156347865719332,0.13961168281957356,0.138626081,0.0009856018195735505,0.002937397657193308,0.0009856018195735505,0.0009856018195735505,0.002937397657193308,0.0009856018195735505,True,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
653,plan-STOCK,STOCK,decode_only,INTERPOLATION,True,online_window,128,0,14,14,0.13961480143182084,0.14157381171756345,0.13961480143182084,0.142049119,-0.002434317568179162,-0.0004753072824365545,-0.002434317568179162,0.002434317568179162,0.0004753072824365545,0.002434317568179162,False,vllm_aligned_monotonic,TWO_STAGE_TBT_PREFILL_SERVICE_RATE,TWO_STAGE_TBT_PREFILL_SERVICE_RATE
